Random,Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),
0.332424421,12/19/16,16,0,10,-8.15,-12.37,68.53,7.08,29.83,30.63,42.45,,
0.113058188,12/19/16,17,0,10,-9.66,-12.2,73.84,6.16,29.81,30.62,0,,
0.314920146,12/28/16,6,0,10,-2.11,-3.25,88.72,6.08,29.31,30.11,0,,
0.147892319,12/28/16,7,0,10,-2.33,-3.5,90.64,6.08,29.31,30.1,0,,
0.68854322,12/28/16,8,0,10,-1.04,-2.52,89,6.72,29.3,30.09,1068.75,,
0.896709156,12/28/16,9,0,10,1.17,-1.14,81.88,10.04,29.29,30.08,2081.25,,
0.983032942,12/28/16,10,0,10,2.97,-1.3,71.08,16.6,29.25,30.04,3037.75,,
0.018493162,12/28/16,11,0,10,4.5,0.04,73.53,17.12,29.2,29.99,3715.5,,
0.526139776,12/28/16,12,0,10,5.74,0.85,70.36,17.68,29.14,29.93,3375,,
0.733769183,12/28/16,13,0.01,10,6.18,1.04,66.72,16.2,29.1,29.89,1439.5,,
0.639466504,12/28/16,14,0.6,10,5.47,0.58,66.4,13.16,29.07,29.86,220.6,,
0.262125049,12/28/16,15,1,10,4.93,0.88,71,8.64,29.06,29.85,46.08,,
0.191309927,12/28/16,16,1,10,4.27,1.05,75.36,7.4,29.06,29.85,7.75,,
0.590397724,12/28/16,17,1,10,3.89,1.53,81.76,6.08,29.05,29.84,0,,
0.552901544,12/29/16,6,0,10,0.3,-1.82,84.49,14.56,29.12,29.91,0,,
0.919984131,12/29/16,7,0,10,-0.05,-2.09,82.56,12.72,29.14,29.93,143.26,,
0.380045836,12/29/16,8,0,10,0.49,-1.69,83.64,13.68,29.16,29.95,1156,,
0.681394358,12/29/16,9,0,10,1.44,-1.28,80.68,18.8,29.17,29.96,2187,,
0.071797855,12/29/16,10,0,10,2.17,-1.25,76.6,22,29.18,29.97,3244.75,,
0.081348516,12/29/16,11,0.24,10,2.95,-0.8,75.56,22.12,29.18,29.97,3746,,
0.285895952,12/29/16,12,0.15,10,3.86,-1.33,69.04,24.16,29.18,29.97,3596.25,,
0.890951199,12/29/16,13,0.25,10,4.39,-2.06,63.56,25.32,29.17,29.96,2308.5,,
0.847165688,12/29/16,14,0.97,10,4.1,-2.38,64.13,23.92,29.18,29.97,580.75,,
0.52801683,12/29/16,15,1,10,3.38,-2.15,67.41,18.51,29.21,30,106.3,,
0.572055381,12/29/16,16,1,10,2.78,-2.26,68.53,19.52,29.22,30.01,24.74,,
0.319098705,12/29/16,17,1,10,2.2,-2.41,69.56,17.8,29.24,30.03,0,,
0.353832563,12/30/16,6,0,10,-2.63,-5.66,75.6,12.44,29.34,30.13,0,,
0.562840538,12/30/16,7,0,10,-3.24,-5.63,79.08,9.92,29.34,30.14,144.59,,
0.151713498,12/30/16,8,0,10,-2.45,-5.16,79.28,8.4,29.35,30.15,1177.5,,
0.772902596,12/30/16,9,0,10,-1.21,-5.04,72.84,14.12,29.36,30.16,2222.5,,
0.025571241,12/30/16,10,0,10,-0.21,-5.06,69.64,12.44,29.36,30.15,2847,,
0.213698748,12/30/16,11,0.14,10,0.54,-4.78,66.68,12.04,29.34,30.13,2642.5,,
0.524870457,12/30/16,12,0.38,10,1.68,-3.96,66.68,11.12,29.31,30.1,3482.75,,
0.56647415,12/30/16,13,0.99,10,1.95,-3.87,64.04,11.28,29.3,30.09,1408.5,,
0.903641531,12/30/16,14,0.83,10,2.43,-3.7,64.28,11.8,29.27,30.06,1895,,
0.994950231,12/30/16,15,0.14,10,2.46,-4.14,60.92,12.4,29.24,30.03,935,,
0.756392886,12/30/16,16,0,10,1.51,-2.81,21.54,8.12,8.52,29.99,117.27,,
0.738768279,12/30/16,17,0,10,0.87,-2.06,21.66,9.4,8.52,29.96,0,,
0.699898997,12/31/16,6,0,10,2.78,-3.24,60.6,15.4,28.89,29.67,0,,
0.45979523,12/31/16,7,0.57,10,3.33,-2.9,61.36,15.36,28.89,29.67,72.95,,
0.523565688,12/31/16,8,1,10,4.02,-2.35,61.72,17.84,28.9,29.68,190.75,,
0.635205406,12/31/16,9,1,10,4.52,-1.87,60.92,19.44,28.91,29.7,434.25,,
0.114074303,12/31/16,10,1,10,4.73,-1.16,64.6,17.16,28.92,29.71,573.5,,
0.422476423,12/31/16,11,0.18,10,5.85,-0.31,61.92,19.84,28.93,29.72,1719,,
0.589303761,12/31/16,12,0.03,10,8.02,-0.84,53.52,19.24,28.93,29.72,3599,,
0.430862988,12/31/16,13,0,10,8.13,-0.17,56.17,20.08,28.94,29.73,2854.5,,
0.580011373,12/31/16,14,0,10,7.01,-0.57,56.96,15.12,28.96,29.75,1905.5,,
0.523804282,12/31/16,15,0,10,6.04,-0.85,21.02,14.12,8.51,29.77,885,,
0.458639295,12/31/16,16,0,10,3.94,-1.04,21.3,10.84,8.52,29.82,77.95,,
0.524405658,12/31/16,17,0,10,1.62,-1.99,21.58,10.68,8.52,29.86,0,,
0.633424614,1/1/17,6,0,8.92,-6.49,-6.87,91.68,4.16,29.3,30.09,0,,
0.666514733,1/1/17,7,0,8.96,-5.94,-6.74,89.12,3.76,29.29,30.08,140.1,,
0.506554428,1/1/17,8,0,9.84,-4.11,-5.27,88.2,1.2,29.32,30.11,1149,,
0.524474012,1/1/17,9,0,9.88,-1.52,-3.6,85,5.44,29.35,30.14,2172,,
0.526624607,1/1/17,10,0,10,0.53,-2.59,79.8,7.4,29.36,30.16,3208.75,,
0.167276213,1/1/17,11,0,10,2.13,-2.81,69.24,6,29.35,30.14,3840.25,,
0.04803048,1/1/17,12,0,10,3.79,-3.23,60.64,5.48,29.32,30.11,3761,,
0.562614739,1/1/17,13,0,10,5.09,-4.62,49.16,7.68,29.29,30.08,2900,,
0.668026894,1/1/17,14,0,10,5.24,-4.41,47.24,7.72,29.29,30.08,1642,,
0.431785707,1/1/17,15,0,10,4.77,-3.31,52.56,7.72,29.3,30.09,827.5,,
0.761236916,1/1/17,16,0,10,2.68,-2.1,66.48,6.32,29.31,30.1,72.82,,
0.664822208,1/1/17,17,0,10,1.05,-2.24,76.84,6.36,29.3,30.1,0,,
0.962518721,1/2/17,6,1,2.36,1.82,1.14,93.54,6.46,29.29,30.08,0,,
0.24889579,1/2/17,7,1,0.84,1.76,1.43,99.39,6.23,29.29,30.08,12.31,,
0.371369852,1/2/17,8,1,0.55,2.34,1.81,97.04,7.52,29.28,30.07,174.18,,
0.846022632,1/2/17,9,1,0.89,3.19,2.72,98.44,8.32,29.27,30.06,414.5,,
0.867040941,1/2/17,10,1,0.93,4.2,3.71,98.37,9.22,29.27,30.06,500.75,,
0.162663098,1/2/17,11,1,0.66,5.61,5.4,99.47,9.54,29.21,30.01,559.75,,
0.04953639,1/2/17,12,1,1.85,6.97,6.9,98.24,10.92,29.18,29.97,449.25,,
0.869415228,1/2/17,13,1,1.85,7.56,7.32,97,10.38,29.16,29.95,239.25,,
0.46444766,1/2/17,14,1,1.89,7.9,7.62,99.84,8,29.15,29.94,201.5,,
0.336692785,1/2/17,15,1,1.31,8,7.74,99.23,4.52,29.14,29.93,66.03,,
0.204844036,1/2/17,16,1,1.34,7.82,7.67,99.84,1.2,29.13,29.92,3.24,,
0.089190013,1/2/17,17,1,2.76,7.52,7.13,96.7,8.04,29.11,29.91,0,,
0.494329559,1/3/17,6,1,1.78,5.64,5.66,99.72,0.12,28.97,29.76,0,,
0.707807204,1/3/17,7,1,2.03,5.46,5.55,99.58,3.5,28.97,29.77,18.18,,
0.007095278,1/3/17,8,1,1.35,5.38,5.26,99.22,4.86,28.97,29.77,136.63,,
0.66757048,1/3/17,9,1,2.27,5.55,5.67,99.58,3.77,28.97,29.76,332.5,,
0.339355523,1/3/17,10,1,2.16,5.31,5.48,98.26,8.63,28.97,29.76,196.5,,
0.749923751,1/3/17,11,1,2.23,4.68,4.9,97.12,13.57,28.99,29.78,124.75,,
0.235166629,1/3/17,12,1,5.27,4.38,4.46,98.35,14.77,28.98,29.77,206,,
0.055783456,1/3/17,13,1,5.06,4.05,4.02,97,15.84,28.97,29.76,334.5,,
0.320640193,1/3/17,14,1,6.44,3.9,3.72,94.85,16.23,28.98,29.77,157.38,,
0.510480307,1/3/17,15,1,7,3.38,3.22,97,17.44,29.01,29.8,65.38,,
0.322576648,1/3/17,16,1,2.98,2.91,2.69,95.62,17.5,29.04,29.83,8.73,,
0.945307268,1/3/17,17,1,2.84,2.43,2.44,97.16,21.72,29.07,29.86,0,,
0.103124639,1/4/17,6,0,10,-9.17,-12.29,74.12,22.04,29.31,30.1,0,,
0.575650515,1/4/17,7,0.01,10,-9.66,-12.62,75.76,18.72,29.31,30.1,148.45,,
0.09354566,1/4/17,8,0,10,-9.36,-12.72,73.04,18.64,29.32,30.12,1221,,
0.797013123,1/4/17,9,0,10,-8.49,-12.24,70.84,16.24,29.34,30.14,2339.5,,
0.618227369,1/4/17,10,0.01,10,-7.64,-11.86,70.88,15.52,29.35,30.14,3166.5,,
